date,city_name_date,temp_date,temp_min_date,temp_max_date
1980-08-05,Huwei,25.92,23.12,30.97
1980-08-06,Huwei,26.5,22.1,30.97
1980-08-07,Huwei,26.33,21.93,30.97
1980-08-08,Huwei,26.08,22.16,32.97
1980-08-09,Huwei,26.31,22.01,29.97
1980-08-10,Huwei,26.04,22.14,29.97
1980-08-11,Huwei,25.87,21.77,30.97
1980-08-12,Huwei,26.09,21.1,31.97
1980-08-13,Huwei,26.96,21.05,33.39
1980-08-14,Huwei,27.69,22.69,35.39
1980-08-15,Huwei,27.59,22.84,34.39
1980-08-16,Huwei,28.01,24.93,38.41
1980-08-17,Huwei,27.92,24.97,36.41
1980-08-18,Huwei,27.86,24.0,35.41
1980-08-19,Huwei,27.56,22.19,34.97
1980-08-20,Huwei,27.07,22.68,35.41
1980-08-21,Huwei,28.16,23.37,33.97
1980-08-22,Huwei,28.11,22.83,34.39
1980-08-23,Huwei,27.84,22.62,35.41
1980-08-24,Huwei,27.98,23.98,33.98
1980-08-25,Huwei,27.64,22.48,33.97
1980-08-26,Huwei,27.69,22.67,32.97
1980-08-27,Huwei,27.83,25.02,32.97
1980-08-28,Huwei,26.31,23.53,29.97
1980-08-29,Huwei,26.83,22.58,32.97
1980-08-30,Huwei,27.84,23.42,32.97
1980-08-31,Huwei,27.74,23.16,33.97
1980-09-01,Huwei,27.36,21.71,32.97
1980-09-02,Huwei,27.62,21.97,32.97
1980-09-03,Huwei,27.63,22.5,33.97
1980-09-04,Huwei,27.4,23.11,32.97
1980-09-05,Huwei,27.71,22.86,31.97
1980-09-06,Huwei,27.79,22.97,32.97
1980-09-07,Huwei,27.68,23.18,32.97
1980-09-08,Huwei,27.55,23.48,32.97
1980-09-09,Huwei,26.98,22.47,33.97
1980-09-10,Huwei,26.16,20.59,31.97
1980-09-11,Huwei,25.75,20.32,30.61
1980-09-12,Huwei,24.32,18.16,30.97
1980-09-13,Huwei,25.13,19.55,30.97
1980-09-14,Huwei,25.89,19.97,31.97
1980-09-15,Huwei,26.16,19.97,30.97
1980-09-16,Huwei,26.41,20.97,33.97
1980-09-17,Huwei,26.76,22.91,31.39
1980-09-18,Huwei,25.41,22.89,28.97
1980-09-19,Huwei,26.7,23.99,31.97
1980-09-20,Huwei,25.73,21.46,34.97
1980-09-21,Huwei,26.49,22.44,31.97
1980-09-22,Huwei,26.45,22.91,31.97
1980-09-23,Huwei,26.48,23.56,31.97
1980-09-24,Huwei,25.56,20.83,31.97
1980-09-25,Huwei,25.46,20.06,30.97
1980-09-26,Huwei,25.54,20.87,32.39
1980-09-27,Huwei,25.2,20.24,30.97
1980-09-28,Huwei,24.67,19.97,28.97
1980-09-29,Huwei,24.59,19.97,29.08
1980-09-30,Huwei,23.93,19.53,29.97
1980-10-01,Huwei,24.12,17.99,29.71
1980-10-02,Huwei,24.64,18.97,30.97
1980-10-03,Huwei,24.59,18.6,30.97
1980-10-04,Huwei,25.38,18.89,30.97
1980-10-05,Huwei,26.31,21.02,31.97
1980-10-06,Huwei,25.79,19.63,31.97
1980-10-07,Huwei,25.85,20.8,32.97
1980-10-08,Huwei,25.84,20.63,30.97
1980-10-09,Huwei,26.8,22.11,31.97
1980-10-10,Huwei,26.35,22.97,31.97
1980-10-11,Huwei,26.48,20.73,31.97
1980-10-12,Huwei,25.94,22.17,29.26
1980-10-13,Huwei,25.31,19.97,30.48
1980-10-14,Huwei,24.65,13.96,30.97
1980-10-15,Huwei,23.76,18.37,31.97
1980-10-16,Huwei,24.83,18.49,31.97
1980-10-17,Huwei,24.99,18.53,31.97
1980-10-18,Huwei,25.66,19.3,31.54
1980-10-19,Huwei,25.69,19.83,31.97
1980-10-20,Huwei,24.31,19.23,29.97
1980-10-21,Huwei,24.68,19.36,30.12
1980-10-22,Huwei,24.1,18.12,31.97
1980-10-23,Huwei,24.9,18.77,31.97
1980-10-24,Huwei,25.4,20.01,32.97
1980-10-25,Huwei,23.36,19.97,27.0
1980-10-26,Huwei,20.82,17.86,23.48
1980-10-27,Huwei,21.01,18.27,24.21
1980-10-28,Huwei,22.33,18.74,29.97
1980-10-29,Huwei,23.24,18.97,28.97
1980-10-30,Huwei,23.22,18.97,28.97
1980-10-31,Huwei,23.05,19.97,26.26
1980-11-01,Huwei,22.35,17.97,27.97
1980-11-02,Huwei,22.1,18.9,26.97
1980-11-03,Huwei,20.43,14.86,28.97
1980-11-04,Huwei,21.51,15.96,28.97
1980-11-05,Huwei,22.4,16.97,28.97
1980-11-06,Huwei,23.22,19.28,27.18
1980-11-07,Huwei,23.08,20.97,25.11
1980-11-08,Huwei,21.92,18.14,27.97
1980-11-09,Huwei,21.43,16.97,29.97
1980-11-10,Huwei,21.47,16.97,29.97
1980-11-11,Huwei,22.0,17.45,30.97
1980-11-12,Huwei,22.08,16.55,28.14
1980-11-13,Huwei,22.26,17.89,25.18
1980-11-14,Huwei,21.19,16.97,28.97
1980-11-15,Huwei,22.0,16.96,24.97
1980-11-16,Huwei,22.76,18.84,27.14
1980-11-17,Huwei,22.89,19.17,29.97
1980-11-18,Huwei,22.93,18.75,29.97
1980-11-19,Huwei,23.43,17.78,29.97
1980-11-20,Huwei,22.95,18.08,26.97
1980-11-21,Huwei,22.0,17.42,26.97
1980-11-22,Huwei,21.33,17.5,25.97
1980-11-23,Huwei,20.34,17.97,23.97
1980-11-24,Huwei,20.78,17.57,25.1
1980-11-25,Huwei,19.97,13.91,26.97
1980-11-26,Huwei,20.4,14.75,27.97
1980-11-27,Huwei,21.31,15.97,26.97
1980-11-28,Huwei,19.52,13.92,25.97
1980-11-29,Huwei,19.02,13.69,26.97
1980-11-30,Huwei,19.41,12.97,25.97
1980-12-01,Huwei,19.41,12.97,26.97
1980-12-02,Huwei,20.12,15.9,25.97
1980-12-03,Huwei,19.24,12.3,26.97
1980-12-04,Huwei,20.2,14.05,26.97
1980-12-05,Huwei,19.37,13.97,25.97
1980-12-06,Huwei,19.05,12.93,27.97
1980-12-07,Huwei,18.99,11.97,24.97
1980-12-08,Huwei,19.37,13.85,25.97
1980-12-09,Huwei,18.72,15.46,22.97
1980-12-10,Huwei,16.76,11.97,22.97
1980-12-11,Huwei,15.17,2.97,23.97
1980-12-12,Huwei,16.0,11.72,21.12
1980-12-13,Huwei,14.3,6.97,24.97
1980-12-14,Huwei,16.74,9.97,23.12
1980-12-15,Huwei,18.49,13.81,26.97
1980-12-16,Huwei,18.77,13.02,25.97
1980-12-17,Huwei,18.39,12.76,26.97
1980-12-18,Huwei,19.08,12.66,25.97
1980-12-19,Huwei,18.64,14.22,22.97
1980-12-20,Huwei,16.26,11.53,21.97
1980-12-21,Huwei,16.68,10.97,21.97
1980-12-22,Huwei,15.86,10.74,22.97
1980-12-23,Huwei,15.5,9.89,20.04
1980-12-24,Huwei,12.99,5.73,20.16
1980-12-25,Huwei,13.93,6.7,23.97
1980-12-26,Huwei,15.88,10.16,21.97
1980-12-27,Huwei,14.22,7.97,19.24
1980-12-28,Huwei,13.02,9.97,17.31
1980-12-29,Huwei,14.19,9.66,20.74
1980-12-30,Huwei,14.29,9.11,19.86
1980-12-31,Huwei,15.53,11.97,19.97
1981-01-01,Huwei,16.81,12.97,21.97
1981-01-02,Huwei,15.43,11.77,18.97
1981-01-03,Huwei,13.02,7.97,21.41
1981-01-04,Huwei,13.56,7.96,22.97
1981-01-05,Huwei,15.43,9.97,23.97
1981-01-06,Huwei,16.6,11.97,22.97
1981-01-07,Huwei,17.37,11.97,25.97
1981-01-08,Huwei,17.01,11.3,22.97
1981-01-09,Huwei,16.83,11.51,23.97
1981-01-10,Huwei,15.5,11.33,19.97
1981-01-11,Huwei,12.21,7.18,17.79
1981-01-12,Huwei,11.74,3.97,19.04
1981-01-13,Huwei,12.12,5.88,20.24
1981-01-14,Huwei,12.21,2.97,21.97
1981-01-15,Huwei,14.99,7.31,23.97
1981-01-16,Huwei,14.3,9.02,21.97
1981-01-17,Huwei,12.95,7.52,19.48
1981-01-18,Huwei,13.71,8.92,20.97
1981-01-19,Huwei,14.56,8.88,22.97
1981-01-20,Huwei,15.63,10.48,24.97
1981-01-21,Huwei,17.05,11.57,22.97
1981-01-22,Huwei,17.7,11.9,22.74
1981-01-23,Huwei,16.95,12.34,24.97
1981-01-24,Huwei,18.63,13.33,26.97
1981-01-25,Huwei,18.36,13.33,25.97
1981-01-26,Huwei,16.53,12.87,22.97
1981-01-27,Huwei,15.41,11.33,21.32
1981-01-28,Huwei,16.29,13.0,21.59
1981-01-29,Huwei,17.51,14.82,21.89
1981-01-30,Huwei,17.88,12.35,23.03
1981-01-31,Huwei,18.33,14.75,23.97
1981-02-01,Huwei,17.56,13.47,25.97
1981-02-02,Huwei,15.99,10.51,23.92
1981-02-03,Huwei,16.68,12.34,21.97
1981-02-04,Huwei,14.07,8.96,20.97
1981-02-05,Huwei,15.64,10.73,22.77
1981-02-06,Huwei,16.9,11.78,21.97
1981-02-07,Huwei,14.48,9.79,18.51
1981-02-08,Huwei,15.93,11.29,22.92
1981-02-09,Huwei,16.37,10.83,22.33
1981-02-10,Huwei,16.2,9.59,24.19
1981-02-11,Huwei,17.03,10.17,24.97
1981-02-12,Huwei,17.93,11.71,27.97
1981-02-13,Huwei,20.35,14.92,25.35
1981-02-14,Huwei,21.93,17.4,28.97
1981-02-15,Huwei,19.59,13.54,26.97
1981-02-16,Huwei,21.16,16.03,27.2
1981-02-17,Huwei,20.32,14.35,26.97
1981-02-18,Huwei,18.08,11.96,24.97
1981-02-19,Huwei,18.83,14.83,23.97
1981-02-20,Huwei,17.66,13.75,23.97
1981-02-21,Huwei,17.14,12.47,24.97
1981-02-22,Huwei,19.23,14.49,27.05
1981-02-23,Huwei,21.68,15.52,28.83
1981-02-24,Huwei,20.84,15.96,27.97
1981-02-25,Huwei,14.93,11.97,26.41
1981-02-26,Huwei,12.04,10.0,23.41
1981-02-27,Huwei,12.29,8.97,18.14
1981-02-28,Huwei,16.32,12.72,25.97
1981-03-01,Huwei,18.84,13.73,26.67
1981-03-02,Huwei,19.73,16.13,23.72
1981-03-03,Huwei,19.13,15.73,25.31
1981-03-04,Huwei,20.72,16.2,26.97
1981-03-05,Huwei,17.88,13.81,23.97
1981-03-06,Huwei,18.28,14.96,24.97
1981-03-07,Huwei,16.68,12.66,21.97
1981-03-08,Huwei,18.04,12.56,25.97
1981-03-09,Huwei,19.5,14.43,25.43
1981-03-10,Huwei,18.79,14.97,25.97
1981-03-11,Huwei,19.32,15.97,25.97
1981-03-12,Huwei,20.3,15.48,28.97
1981-03-13,Huwei,22.64,17.8,28.97
1981-03-14,Huwei,22.24,17.31,28.97
1981-03-15,Huwei,21.4,16.57,26.21
1981-03-16,Huwei,18.76,15.97,22.97
1981-03-17,Huwei,19.33,15.13,30.39
1981-03-18,Huwei,20.32,17.43,26.97
1981-03-19,Huwei,21.2,18.31,25.97
1981-03-20,Huwei,20.03,17.63,23.97
1981-03-21,Huwei,18.4,12.91,23.97
1981-03-22,Huwei,18.42,12.5,24.97
1981-03-23,Huwei,20.47,16.34,28.97
1981-03-24,Huwei,23.18,16.41,30.97
1981-03-25,Huwei,23.5,17.31,29.97
1981-03-26,Huwei,22.36,18.58,26.97
1981-03-27,Huwei,22.01,18.71,27.97
1981-03-28,Huwei,22.45,17.8,30.41
1981-03-29,Huwei,24.17,18.98,31.41
1981-03-30,Huwei,23.42,18.67,30.39
1981-03-31,Huwei,23.5,20.36,31.41
1981-04-01,Huwei,23.57,20.85,28.97
1981-04-02,Huwei,24.04,19.57,32.41
1981-04-03,Huwei,21.86,16.97,34.41
1981-04-04,Huwei,23.71,17.88,32.97
1981-04-05,Huwei,25.16,19.0,31.01
1981-04-06,Huwei,24.53,18.22,30.97
1981-04-07,Huwei,23.11,18.24,31.97
1981-04-08,Huwei,23.55,19.07,31.97
1981-04-09,Huwei,23.79,17.67,31.97
1981-04-10,Huwei,24.09,18.92,29.36
1981-04-11,Huwei,24.53,18.78,30.97
1981-04-12,Huwei,24.55,18.64,30.97
1981-04-13,Huwei,24.03,18.76,28.97
1981-04-14,Huwei,22.44,17.55,28.97
1981-04-15,Huwei,22.97,18.0,26.97
1981-04-16,Huwei,23.98,18.35,29.97
1981-04-17,Huwei,24.37,19.64,30.97
1981-04-18,Huwei,24.88,19.22,29.97
1981-04-19,Huwei,24.05,18.48,30.97
1981-04-20,Huwei,20.18,17.97,24.93
1981-04-21,Huwei,20.64,17.97,23.97
1981-04-22,Huwei,21.48,18.28,25.97
1981-04-23,Huwei,22.61,18.77,27.97
1981-04-24,Huwei,23.41,20.23,30.97
1981-04-25,Huwei,23.58,17.86,28.97
1981-04-26,Huwei,22.68,17.97,27.97
1981-04-27,Huwei,23.1,18.62,29.97
1981-04-28,Huwei,24.47,19.15,29.06
1981-04-29,Huwei,25.34,20.04,31.97
1981-04-30,Huwei,25.09,18.3,30.97
1981-05-01,Huwei,24.92,19.87,31.97
1981-05-02,Huwei,26.44,20.71,31.97
1981-05-03,Huwei,24.88,19.89,29.97
1981-05-04,Huwei,20.41,16.98,24.42
1981-05-05,Huwei,21.9,16.97,28.97
1981-05-06,Huwei,23.37,19.16,30.97
1981-05-07,Huwei,24.49,18.76,31.97
1981-05-08,Huwei,25.26,20.11,32.97
1981-05-09,Huwei,25.87,20.5,33.97
1981-05-10,Huwei,25.04,19.25,31.97
1981-05-11,Huwei,24.48,21.27,27.81
1981-05-12,Huwei,23.13,20.72,25.66
1981-05-13,Huwei,21.9,16.97,25.6
1981-05-14,Huwei,23.36,17.62,29.97
1981-05-15,Huwei,24.93,20.54,30.97
1981-05-16,Huwei,23.72,20.5,29.97
1981-05-17,Huwei,23.56,18.94,29.03
1981-05-18,Huwei,24.73,20.67,29.97
1981-05-19,Huwei,24.48,19.97,31.41
1981-05-20,Huwei,24.68,20.78,30.39
1981-05-21,Huwei,23.29,20.5,29.41
1981-05-22,Huwei,23.04,19.97,28.41
1981-05-23,Huwei,23.6,21.19,31.41
1981-05-24,Huwei,22.92,17.59,29.41
1981-05-25,Huwei,23.77,18.65,32.41
1981-05-26,Huwei,25.29,21.03,31.41
1981-05-27,Huwei,26.79,22.35,32.41
1981-05-28,Huwei,26.34,22.38,30.39
1981-05-29,Huwei,25.56,22.46,29.98
1981-05-30,Huwei,25.94,23.24,29.98
1981-05-31,Huwei,24.85,22.36,29.41
1981-06-01,Huwei,24.58,21.4,29.41
1981-06-02,Huwei,24.07,21.39,27.41
1981-06-03,Huwei,24.98,21.41,31.41
1981-06-04,Huwei,25.17,19.41,33.39
1981-06-05,Huwei,24.6,22.0,28.98
1981-06-06,Huwei,24.04,21.37,29.41
1981-06-07,Huwei,25.67,22.48,32.41
1981-06-08,Huwei,26.93,23.03,31.98
1981-06-09,Huwei,26.93,23.49,31.98
1981-06-10,Huwei,27.08,22.97,34.41
1981-06-11,Huwei,26.98,24.08,33.39
1981-06-12,Huwei,25.86,23.02,32.41
1981-06-13,Huwei,23.99,21.97,30.41
1981-06-14,Huwei,23.92,21.12,30.41
1981-06-15,Huwei,25.08,21.14,32.41
1981-06-16,Huwei,26.25,22.92,31.41
1981-06-17,Huwei,26.65,23.56,32.41
1981-06-18,Huwei,25.9,21.42,33.41
1981-06-19,Huwei,27.0,22.81,35.41
1981-06-20,Huwei,26.92,24.21,35.41
1981-06-21,Huwei,26.39,22.41,30.41
1981-06-22,Huwei,27.42,23.27,32.41
1981-06-23,Huwei,27.85,24.25,33.41
1981-06-24,Huwei,28.21,23.14,35.41
1981-06-25,Huwei,28.15,22.14,33.39
1981-06-26,Huwei,27.73,23.39,33.41
1981-06-27,Huwei,27.61,22.22,35.41
1981-06-28,Huwei,27.57,22.13,34.41
1981-06-29,Huwei,27.94,22.04,32.98
1981-06-30,Huwei,27.16,21.97,33.41
1981-07-01,Huwei,27.93,21.4,34.41
1981-07-02,Huwei,28.72,23.86,36.41
1981-07-03,Huwei,28.49,23.28,33.97
1981-07-04,Huwei,28.49,23.18,36.39
1981-07-05,Huwei,28.26,23.94,35.39
1981-07-06,Huwei,28.39,23.96,34.41
1981-07-07,Huwei,27.46,22.13,33.98
1981-07-08,Huwei,26.98,23.68,33.39
1981-07-09,Huwei,26.64,21.76,34.39
1981-07-10,Huwei,26.96,22.0,33.39
1981-07-11,Huwei,27.16,22.63,31.97
1981-07-12,Huwei,27.5,22.04,32.41
1981-07-13,Huwei,27.53,23.02,32.98
1981-07-14,Huwei,28.07,23.09,34.39
1981-07-15,Huwei,27.91,23.7,33.39
1981-07-16,Huwei,27.7,22.97,33.39
1981-07-17,Huwei,27.27,22.95,31.98
1981-07-18,Huwei,27.99,24.75,35.39
1981-07-19,Huwei,26.03,23.4,33.39
1981-07-20,Huwei,25.37,22.58,31.41
1981-07-21,Huwei,25.2,22.81,31.97
1981-07-22,Huwei,25.69,22.48,31.97
1981-07-23,Huwei,25.18,23.13,28.97
1981-07-24,Huwei,24.63,23.2,26.97
1981-07-25,Huwei,27.09,23.97,31.91
1981-07-26,Huwei,27.29,22.97,31.97
1981-07-27,Huwei,26.93,21.82,34.39
1981-07-28,Huwei,26.8,20.52,33.96
1981-07-29,Huwei,27.75,22.75,34.39
1981-07-30,Huwei,27.33,22.2,34.41
1981-07-31,Huwei,26.21,22.97,33.39
1981-08-01,Huwei,24.04,21.46,30.41
1981-08-02,Huwei,26.35,22.31,31.97
1981-08-03,Huwei,27.02,22.09,35.39
1981-08-04,Huwei,27.29,23.7,34.39
1981-08-05,Huwei,27.74,23.88,32.97
1981-08-06,Huwei,28.24,24.42,33.41
1981-08-07,Huwei,28.25,23.22,33.41
1981-08-08,Huwei,28.37,24.02,36.41
1981-08-09,Huwei,28.67,24.67,35.41
1981-08-10,Huwei,28.62,25.25,35.41
1981-08-11,Huwei,28.61,24.52,34.41
1981-08-12,Huwei,28.47,24.35,35.39
1981-08-13,Huwei,28.96,23.97,34.41
1981-08-14,Huwei,28.16,24.84,35.41
1981-08-15,Huwei,29.12,24.99,35.39
1981-08-16,Huwei,28.85,25.35,33.39
1981-08-17,Huwei,28.12,24.57,33.97
1981-08-18,Huwei,28.0,23.68,35.39
1981-08-19,Huwei,28.72,25.28,35.39
1981-08-20,Huwei,28.82,24.26,34.39
1981-08-21,Huwei,28.06,22.94,37.39
1981-08-22,Huwei,27.83,23.5,32.98
1981-08-23,Huwei,27.37,23.56,32.39
1981-08-24,Huwei,27.29,23.08,33.41
1981-08-25,Huwei,27.45,23.82,32.41
1981-08-26,Huwei,28.19,24.12,35.41
1981-08-27,Huwei,27.2,23.69,32.41
1981-08-28,Huwei,27.01,23.17,31.97
1981-08-29,Huwei,27.05,22.96,32.97
1981-08-30,Huwei,27.1,23.88,33.41
1981-08-31,Huwei,27.37,24.98,30.41
1981-09-01,Huwei,27.04,24.89,30.41
1981-09-02,Huwei,26.57,23.97,37.98
1981-09-03,Huwei,25.53,23.2,29.41
1981-09-04,Huwei,25.44,23.8,31.41
1981-09-05,Huwei,26.25,22.98,31.98
1981-09-06,Huwei,25.75,23.44,29.97
1981-09-07,Huwei,25.35,21.95,31.39
1981-09-08,Huwei,25.96,22.97,32.41
1981-09-09,Huwei,26.54,22.08,31.41
1981-09-10,Huwei,27.15,23.35,38.39
1981-09-11,Huwei,27.2,23.65,32.41
1981-09-12,Huwei,27.84,24.22,33.39
1981-09-13,Huwei,26.7,22.42,31.97
1981-09-14,Huwei,26.46,23.04,31.41
1981-09-15,Huwei,24.75,22.55,31.41
1981-09-16,Huwei,24.24,19.45,32.41
1981-09-17,Huwei,25.46,21.5,30.39
1981-09-18,Huwei,25.55,20.87,32.39
1981-09-19,Huwei,26.17,22.45,33.97
1981-09-20,Huwei,25.78,22.97,32.41
1981-09-21,Huwei,25.76,23.31,30.41
1981-09-22,Huwei,26.22,22.77,33.39
1981-09-23,Huwei,26.76,23.38,34.41
1981-09-24,Huwei,26.75,23.06,33.41
1981-09-25,Huwei,27.17,23.16,33.41
1981-09-26,Huwei,26.68,21.52,36.97
1981-09-27,Huwei,26.85,22.77,33.41
1981-09-28,Huwei,26.58,21.22,33.39
1981-09-29,Huwei,26.06,21.2,33.39
1981-09-30,Huwei,23.95,17.97,36.41
1981-10-01,Huwei,25.26,20.58,31.41
1981-10-02,Huwei,26.6,22.36,32.41
1981-10-03,Huwei,26.52,22.98,32.41
1981-10-04,Huwei,26.8,23.24,33.41
1981-10-05,Huwei,26.77,22.96,31.41
1981-10-06,Huwei,26.78,21.97,33.39
1981-10-07,Huwei,26.91,21.66,33.41
1981-10-08,Huwei,26.94,21.12,32.98
1981-10-09,Huwei,25.84,21.79,33.39
1981-10-10,Huwei,21.69,17.97,29.41
1981-10-11,Huwei,23.3,17.97,33.39
1981-10-12,Huwei,25.07,20.97,34.41
1981-10-13,Huwei,25.82,22.97,34.41
1981-10-14,Huwei,24.49,19.97,33.41
1981-10-15,Huwei,24.19,18.97,32.41
1981-10-16,Huwei,24.5,19.97,33.41
1981-10-17,Huwei,25.26,20.41,34.41
1981-10-18,Huwei,24.4,18.73,31.39
1981-10-19,Huwei,24.51,19.27,33.41
1981-10-20,Huwei,24.48,20.45,32.41
1981-10-21,Huwei,24.93,21.79,32.41
1981-10-22,Huwei,23.79,18.76,32.39
1981-10-23,Huwei,20.62,14.98,29.41
1981-10-24,Huwei,17.96,13.97,25.41
1981-10-25,Huwei,20.51,15.97,30.41
1981-10-26,Huwei,21.29,10.97,32.39
1981-10-27,Huwei,22.75,15.97,32.41
1981-10-28,Huwei,22.74,16.97,33.41
1981-10-29,Huwei,22.64,16.67,32.41
1981-10-30,Huwei,23.16,18.53,33.39
1981-10-31,Huwei,24.68,19.97,33.41
1981-11-01,Huwei,24.45,19.82,30.97
1981-11-02,Huwei,23.55,21.28,32.41
1981-11-03,Huwei,20.26,18.29,29.41
1981-11-04,Huwei,21.89,19.07,28.97
1981-11-05,Huwei,23.58,20.97,30.41
1981-11-06,Huwei,23.25,19.95,33.41
1981-11-07,Huwei,20.96,18.49,30.41
1981-11-08,Huwei,19.34,15.97,29.41
1981-11-09,Huwei,17.39,14.83,26.41
1981-11-10,Huwei,17.1,12.97,27.41
1981-11-11,Huwei,19.14,12.97,25.97
1981-11-12,Huwei,19.32,13.97,31.41
1981-11-13,Huwei,20.58,15.97,31.41
1981-11-14,Huwei,21.03,17.14,31.41
1981-11-15,Huwei,22.11,17.98,27.97
1981-11-16,Huwei,21.63,17.55,30.39
1981-11-17,Huwei,20.44,15.38,27.41
1981-11-18,Huwei,19.2,14.97,29.41
1981-11-19,Huwei,19.51,14.97,28.41
1981-11-20,Huwei,20.31,14.97,27.97
1981-11-21,Huwei,21.08,14.98,31.41
1981-11-22,Huwei,21.3,16.97,31.41
1981-11-23,Huwei,22.74,19.97,31.41
1981-11-24,Huwei,21.79,18.98,33.41
1981-11-25,Huwei,21.23,19.67,30.41
1981-11-26,Huwei,20.93,19.72,28.39
1981-11-27,Huwei,19.78,17.44,27.41
1981-11-28,Huwei,17.23,12.97,24.41
1981-11-29,Huwei,17.63,13.65,24.97
1981-11-30,Huwei,17.25,12.89,30.41
1981-12-01,Huwei,16.37,10.65,28.41
1981-12-02,Huwei,13.41,10.86,21.41
1981-12-03,Huwei,14.0,8.81,24.41
1981-12-04,Huwei,15.21,9.97,26.41
1981-12-05,Huwei,16.69,10.98,26.39
1981-12-06,Huwei,17.57,12.98,27.39
1981-12-07,Huwei,16.68,13.08,26.39
1981-12-08,Huwei,15.04,8.97,28.41
1981-12-09,Huwei,16.77,11.71,28.39
1981-12-10,Huwei,16.92,9.98,24.41
1981-12-11,Huwei,16.6,11.97,23.39
1981-12-12,Huwei,16.84,13.81,24.41
1981-12-13,Huwei,17.21,14.65,22.41
1981-12-14,Huwei,15.64,13.17,24.41
1981-12-15,Huwei,15.04,11.82,22.41
1981-12-16,Huwei,15.64,9.97,25.41
1981-12-17,Huwei,16.23,9.97,22.98
1981-12-18,Huwei,16.28,12.97,25.39
1981-12-19,Huwei,14.7,10.45,25.41
1981-12-20,Huwei,11.98,6.97,25.41
1981-12-21,Huwei,13.36,6.98,24.41
1981-12-22,Huwei,15.11,7.97,25.39
1981-12-23,Huwei,15.07,7.98,25.41
1981-12-24,Huwei,15.09,8.97,25.41
1981-12-25,Huwei,16.14,7.97,29.39
1981-12-26,Huwei,17.97,12.97,26.41
1981-12-27,Huwei,18.5,9.97,31.41
1981-12-28,Huwei,20.94,14.97,31.39
1981-12-29,Huwei,20.44,17.72,29.41
1981-12-30,Huwei,18.01,14.97,26.41
1981-12-31,Huwei,17.26,15.18,25.41
1982-01-01,Huwei,15.41,12.21,24.41
1982-01-02,Huwei,15.92,10.97,20.97
1982-01-03,Huwei,17.64,13.97,22.81
1982-01-04,Huwei,17.78,13.13,22.79
1982-01-05,Huwei,16.04,11.46,20.97
1982-01-06,Huwei,15.13,9.97,22.97
1982-01-07,Huwei,15.81,11.21,19.99
1982-01-08,Huwei,14.75,9.17,20.15
1982-01-09,Huwei,15.37,11.18,21.97
1982-01-10,Huwei,16.39,10.9,23.97
1982-01-11,Huwei,17.36,11.94,25.97
1982-01-12,Huwei,18.42,13.97,25.97
1982-01-13,Huwei,17.63,15.12,22.97
1982-01-14,Huwei,16.59,14.29,21.81
1982-01-15,Huwei,15.46,10.94,19.97
1982-01-16,Huwei,14.6,10.95,18.97
1982-01-17,Huwei,12.58,7.97,17.97
1982-01-18,Huwei,14.06,9.71,19.04
1982-01-19,Huwei,12.79,6.65,19.97
1982-01-20,Huwei,13.67,8.86,22.97
1982-01-21,Huwei,14.93,9.22,24.97
1982-01-22,Huwei,16.41,10.67,24.97
1982-01-23,Huwei,17.07,10.75,24.97
1982-01-24,Huwei,17.98,13.95,24.12
1982-01-25,Huwei,17.44,12.36,23.97
1982-01-26,Huwei,16.62,12.42,21.61
1982-01-27,Huwei,15.08,10.97,21.61
1982-01-28,Huwei,14.59,11.19,19.97
1982-01-29,Huwei,12.86,9.6,18.19
1982-01-30,Huwei,13.31,8.6,20.97
1982-01-31,Huwei,15.12,10.97,22.08
1982-02-01,Huwei,15.85,9.72,21.97
1982-02-02,Huwei,16.12,11.02,22.06
1982-02-03,Huwei,17.5,13.97,22.97
1982-02-04,Huwei,18.29,13.22,25.97
1982-02-05,Huwei,16.97,13.19,22.97
1982-02-06,Huwei,15.22,11.55,21.01
1982-02-07,Huwei,14.6,10.55,21.61
1982-02-08,Huwei,15.95,11.97,25.01
1982-02-09,Huwei,16.28,12.97,22.97
1982-02-10,Huwei,16.15,12.5,24.01
1982-02-11,Huwei,15.87,12.3,25.31
1982-02-12,Huwei,15.87,12.06,22.11
1982-02-13,Huwei,15.51,11.97,24.39
1982-02-14,Huwei,15.07,12.97,18.53
1982-02-15,Huwei,14.42,11.69,19.97
1982-02-16,Huwei,14.84,11.45,20.51
1982-02-17,Huwei,15.52,11.2,21.97
1982-02-18,Huwei,16.26,12.51,23.97
1982-02-19,Huwei,19.07,13.08,28.97
1982-02-20,Huwei,21.57,15.62,28.97
1982-02-21,Huwei,19.64,15.97,26.19
1982-02-22,Huwei,18.18,14.76,24.97
1982-02-23,Huwei,19.13,14.97,28.97
1982-02-24,Huwei,19.67,15.79,25.57
1982-02-25,Huwei,15.8,12.94,21.31
1982-02-26,Huwei,15.62,11.67,19.13
1982-02-27,Huwei,16.22,11.36,22.71
1982-02-28,Huwei,16.87,13.97,23.81
1982-03-01,Huwei,16.82,14.54,21.61
1982-03-02,Huwei,14.17,10.97,22.41
1982-03-03,Huwei,15.34,12.85,21.81
1982-03-04,Huwei,18.35,12.6,26.97
1982-03-05,Huwei,21.86,15.27,29.97
1982-03-06,Huwei,21.85,16.14,27.97
1982-03-07,Huwei,18.36,13.99,22.97
1982-03-08,Huwei,17.25,13.97,20.33
1982-03-09,Huwei,16.7,9.76,25.01
